SMILES,LOAEL_measured_median,LOAEL_predicted,Confidence
CCC(C(=O)OC1=C(C(=O)OC21CCCCC2)c1ccc(cc1Cl)Cl)(C)C,0.035787,0.06183343224894698,0.3225806451612903
C#CCOC(c1ccc(cc1)Cl)C(=O)NCCc1ccc(c(c1)OC)OCC#C,0.036904,0.07661292782166658,0.20588235294117646
CC(Cc1ccccc1)N,0.036981,0.13510151788164082,0.3333333333333333
OC(C(C)(C)C)C(n1ncnc1)Cc1ccc(cc1)Cl,0.037441,0.055961825541853985,0.43478260869565216
CCN(c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O)CC(=C)C,0.037508,0.09904192769025684,0.631578947368421
Clc1c(O)c(Cl)c(c(c1Cl)Cl)Cl,0.037546,0.08531377755682364,0.4
CC(OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1)C,0.037735,0.004905401922503046,0.13636363636363635
Clc1ccc(cc1)c1ccccc1NC(=O)c1cccnc1Cl,0.037878,0.0926997393843309,0.30303030303030304
Clc1ccc(c(c1)Cl)C1(OCCO1)Cn1cncn1,0.0379825,0.061493335806026304,0.6818181818181818
CCOC(=O)CSc1nc(nn1C(=O)N(C)C)C(C)(C)C,0.038167,0.1388615359205219,0.15384615384615385
