InChI,XLogP,ALogp2,nAtomP,ALogP,nB,AMR,nAtom,MLogP,nRotB
"InChI=1S/C6H12ClN3O3/c1-4(11)3-8-6(12)10(9-13)5(2)7/h4-5,11H,3H2,1-2H3,(H,8,12)",0.270999997854233,0.432963997125626,6.0,0.657999992370605,12.0,48.0792007446289,25.0,1.35000002384186,5.0
"InChI=1S/C6H12ClN3O3/c1-5(11)4-10(9-13)6(12)8-3-2-7/h5,11H,2-4H2,1H3,(H,8,12)",0.168999999761581,0.175142243504524,6.0,0.418500006198883,12.0,48.5611991882324,25.0,1.35000002384186,6.0
"InChI=1S/C6H12N2O/c1-6-4-2-3-5-8(6)7-9/h6H,2-5H2,1H3",1.27799999713898,0.931804060935974,3.0,-0.965300023555756,9.0,31.4006996154785,21.0,1.78999996185303,1.0
"InChI=1S/C6H12N2O2/c1-3-4-8(7-10)5-6(2)9/h3,6,9H,1,4-5H2,2H3",0.090999998152256,0.0248062498867512,3.0,0.157499998807907,9.0,40.089900970459,22.0,1.67999994754791,5.0
"InChI=1S/C6H12N2O3/c1-2-3-8(7-11)4-6(10)5-9/h2,6,9-10H,1,3-5H2",-1.04100000858307,0.117306247353554,3.0,-0.342500001192093,10.0,41.4679985046387,23.0,1.57000005245209,6.0
"InChI=1S/C6H12N2O3/c1-8(2)7-5(9)3-4-6(10)11/h3-4H2,1-2H3,(H,7,9)(H,10,11)",-0.247999995946884,0.00115599995478988,4.0,-0.034000001847744,10.0,39.0854988098145,23.0,1.57000005245209,4.0
"InChI=1S/C6H12N2O4/c1-4(9)2-7-3-5(10)6(11)8-12/h5-7,10-11H,2-3H2,1H3",-2.04999995231628,5.20615482330322,2.0,-2.28169989585876,11.0,36.5236015319824,24.0,1.46000003814697,6.0
"InChI=1S/C6H12N2OS2/c1-4-8(7-9)5(2)11-6(3)10-4/h4-6H,1-3H3",1.8289999961853,6.18666124343872,3.0,2.48729991912842,11.0,49.611499786377,23.0,1.57000005245209,1.0
"InChI=1S/C6H12N3PS/c11-10(7-1-2-7,8-3-4-8)9-5-6-9/h1-6H2",0.759999990463257,0.579273223876953,5.0,-0.761099994182587,13.0,50.7221984863281,23.0,1.57000005245209,3.0
"InChI=1S/C6H13N3O2/c1-2-3-4-5-9(8-11)6(7)10/h2-5H2,1H3,(H2,7,10)",1.76999998092651,0.228579610586166,6.0,-0.478100001811981,10.0,36.4803009033203,24.0,1.57000005245209,6.0
"InChI=1S/C6H13NO/c1-4-7(5-2)6(3)8/h4-5H2,1-3H3",0.698000013828278,0.00648025004193187,3.0,0.0804999992251396,7.0,32.8469009399414,21.0,1.89999997615814,3.0
"InChI=1S/C6H13NO2S/c1-2-10-4-3-5(7)6(8)9/h5H,2-4,7H2,1H3,(H,8,9)",-1.49500000476837,0.230304002761841,3.0,-0.479900002479553,9.0,40.1720008850098,23.0,1.67999994754791,5.0
"InChI=1S/C6H14N2O/c1-3-5-8(7-9)6-4-2/h3-6H2,1-2H3",1.28699994087219,0.31809601187706,3.0,-0.564000010490417,8.0,35.7020988464355,23.0,1.78999996185303,5.0
"InChI=1S/C6H14N2O3/c1-5(9)3-8(7-11)4-6(2)10/h5-6,9-10H,3-4H2,1-2H3",-0.773000001907349,1.01888835430145,3.0,-1.00940001010895,10.0,41.8039016723633,25.0,1.57000005245209,5.0
"InChI=1S/C6H14N2O4/c1-5(10)2-8(7-12)3-6(11)4-9/h5-6,9-11H,2-4H2,1H3",-1.90499997138977,2.2782883644104,3.0,-1.50940001010895,11.0,43.181999206543,26.0,1.46000003814697,6.0
"InChI=1S/C6H14NO4P/c1-9-12(8,10-2)7-3-5-11-6-4-7/h3-6H2,1-2H3",-1.04700005054474,0.297570258378983,5.0,-0.545499980449677,12.0,44.0197982788086,26.0,1.46000003814697,3.0
"InChI=1S/C6H18N3OP/c1-7(2)11(10,8(3)4)9(5)6/h1-6H3",-0.560999989509583,1.2454559803009,5.0,-1.11600005626678,10.0,48.6383018493652,29.0,1.57000005245209,3.0
"InChI=1S/C6H3Cl3O/c7-3-1-4(8)6(10)5(9)2-3/h1-2,10H",2.12100005149841,3.14211082458496,7.0,1.77260005474091,10.0,19.4113998413086,13.0,1.67999994754791,0.0
"InChI=1S/C6H3N3O5/c10-6-8-7-5(14-6)3-1-2-4(13-3)9(11)12/h1-2H,(H,8,10)",0.672999978065491,0.664388000965118,14.0,-0.815100014209747,15.0,8.68859958648682,17.0,1.24000000953674,2.0
"InChI=1S/C6H4N4O3S/c7-6-9-8-5(14-6)3-1-2-4(13-3)10(11)12/h1-2H,(H2,7,9)",1.38399994373322,0.0205922499299049,8.0,0.143500000238419,15.0,27.4755992889404,20.0,1.24000000953674,2.0
"InChI=1S/C6H4N4O4/c7-6-9-8-5(14-6)3-1-2-4(13-3)10(11)12/h1-2H,(H2,7,9)",1.59899997711182,0.171976089477539,8.0,-0.414700001478195,15.0,21.0323009490967,20.0,1.24000000953674,2.0
"InChI=1S/C6H6ClN/c7-4-6-2-1-3-8-5-6/h1-3,5H,4H2",1.85399997234344,0.571384787559509,6.0,0.755900025367737,8.0,10.3277997970581,14.0,1.89999997615814,1.0
"InChI=1S/C6H6ClN/c7-5-1-3-6(8)4-2-5/h1-4H,8H2",1.86199998855591,3.13599994115066e-05,7.0,-0.00559999980032444,8.0,9.83769989013672,14.0,1.89999997615814,0.0
"InChI=1S/C6H6N2O2/c9-7-5-1-2-6(8-10)4-3-5/h1-4,7,9H",1.63699996471405,0.817215979099274,10.0,-0.903999984264374,10.0,7.30749988555908,16.0,1.67999994754791,2.0
"InChI=1S/C6H6N2O3/c7-4-1-2-6(9)5(3-4)8(10)11/h1-3,9H,7H2",1.54799997806549,1.57954621315002,11.0,-1.25680005550385,11.0,9.67249965667725,17.0,1.57000005245209,1.0
"InChI=1S/C6H6N2O3/c7-5-2-1-4(8(10)11)3-6(5)9/h1-3,9H,7H2",1.11899995803833,1.57954621315002,11.0,-1.25680005550385,11.0,9.67249965667725,17.0,1.57000005245209,1.0
"InChI=1S/C6H6N2O3/c7-5-3-4(8(10)11)1-2-6(5)9/h1-3,9H,7H2",1.11899995803833,1.57954621315002,11.0,-1.25680005550385,11.0,9.67249965667725,17.0,1.57000005245209,1.0
"InChI=1S/C6H6N4O4/c7-6(11)9-8-3-4-1-2-5(14-4)10(12)13/h1-3H,(H3,7,9,11)",2.30399990081787,0.0957283601164818,14.0,-0.309399992227554,14.0,23.0333995819092,20.0,1.24000000953674,4.0
"InChI=1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H",0.870000004768372,0.847504377365112,8.0,-0.92059999704361,8.0,5.12919998168945,14.0,1.89999997615814,0.0
"InChI=1S/C6H6O2/c7-5-3-1-2-4-6(5)8/h1-4,7-8H",1.29900002479553,0.847504377365112,8.0,-0.92059999704361,8.0,5.12919998168945,14.0,1.89999997615814,0.0
"InChI=1S/C6H7ClN2/c7-4-1-2-5(8)6(9)3-4/h1-3H,8-9H2",0.832000017166138,0.570780277252197,8.0,-0.755500018596649,9.0,14.0598001480103,16.0,1.78999996185303,0.0
"InChI=1S/C6H7ClN2/c7-5-2-1-4(8)3-6(5)9/h1-3H,8-9H2",0.832000017166138,0.570780277252197,8.0,-0.755500018596649,9.0,14.0598001480103,16.0,1.78999996185303,0.0
"InChI=1S/C6H7N/c7-6-4-2-1-3-5-6/h1-5H,7H2",1.97699999809265,0.562350034713745,7.0,-0.749899983406067,7.0,4.22209978103638,14.0,2.00999999046326,0.0
"InChI=1S/C6H7N3O/c1-9(8-10)6-4-2-3-5-7-6/h2-5H,1H3",1.16100001335144,0.000132250002934597,9.0,-0.0115000000223517,10.0,14.3537998199463,17.0,1.67999994754791,2.0
"InChI=1S/C6H7N3O/c7-9-6(10)5-1-3-8-4-2-5/h1-4H,7H2,(H,9,10)",-0.570999979972839,1.51363813877106,10.0,-1.230299949646,10.0,12.7256002426147,17.0,1.67999994754791,2.0
"InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2",0.736000001430511,2.24940013885498,8.0,-1.49979996681213,8.0,8.44419956207275,16.0,1.89999997615814,0.0
"InChI=1S/C6H8N4O3S/c1-2-7-5(11)9-6-8-3-4(14-6)10(12)13/h3H,2H2,1H3,(H2,7,8,9,11)",1.09899997711182,0.357603996992111,12.0,0.59799998998642,14.0,31.4605007171631,22.0,1.24000000953674,4.0
"InChI=1S/C6H8O/c1-2-3-4-5-6-7/h2-6H,1H3",1.5110000371933,1.15777599811554,6.0,1.07599997520447,6.0,32.5885009765625,15.0,2.00999999046326,2.0
"InChI=1S/C6H9NO/c1-2-7-5-3-4-6(7)8/h2H,1,3-5H2",0.282999992370605,0.47596201300621,5.0,-0.689899981021881,8.0,29.0034008026123,17.0,1.89999997615814,1.0
"InChI=1S/C6H9NO6/c8-4(9)1-7(2-5(10)11)3-6(12)13/h1-3H2,(H,8,9)(H,10,11)(H,12,13)",-1.79100000858307,1.72029459476471,3.0,-1.31159996986389,12.0,38.2419013977051,22.0,1.35000002384186,6.0
"InChI=1S/C7H10N2/c1-5-2-3-6(8)4-7(5)9/h2-4H,8-9H2,1H3",0.84799998998642,0.735820829868317,8.0,-0.857800006866455,9.0,13.9462995529175,19.0,2.00999999046326,0.0
"InChI=1S/C7H10N2O/c1-10-7-3-2-5(8)4-6(7)9/h2-4H,8-9H2,1H3",0.291999995708466,2.40746259689331,9.0,-1.55159997940063,10.0,15.7600002288818,20.0,1.89999997615814,1.0
"InChI=1S/C7H10N2OS/c1-2-3-5-4-6(10)9-7(11)8-5/h4H,2-3H2,1H3,(H2,8,9,10,11)",1.85300004482269,0.00484415981918573,7.0,0.0696000009775162,11.0,24.5182991027832,21.0,1.78999996185303,2.0
"InChI=1S/C7H10N6O3/c1-11-4-8-6(12(2)9-15)5(11)7(14)13(3)10-16/h4H,1-3H3",-0.688000023365021,0.000960999983362854,5.0,-0.0309999994933605,16.0,42.2438011169434,26.0,1.24000000953674,5.0
"InChI=1S/C7H11N5O2/c1-8-7(13)5-6(12(3)10-14)9-4-11(5)2/h4H,1-3H3,(H,8,13)",-0.109999999403954,0.0447745583951473,3.0,-0.211600005626678,14.0,36.8414001464844,25.0,1.46000003814697,3.0
"InChI=1S/C7H14N4O4/c1-11(10-15)7(14)9-4-2-3-5(8)6(12)13/h5H,2-4,8H2,1H3,(H,9,14)(H,12,13)",-3.08800005912781,2.28040194511414,6.0,-1.51010000705719,14.0,47.9440994262695,29.0,1.35000002384186,7.0
"InChI=1S/C7H15Cl2N2O2P/c8-2-4-10-14(12)11(6-3-9)5-1-7-13-14/h1-7H2,(H,10,12)",0.834999978542328,0.0070728100836277,5.0,0.0841000005602837,14.0,55.7243003845215,29.0,1.46000003814697,5.0
"InChI=1S/C7H15Cl2N2O2P/c8-2-5-11(6-3-9)14(12)10-4-1-7-13-14/h1-7H2,(H,10,12)",0.834999978542328,0.0070728100836277,5.0,0.0841000005602837,14.0,55.7243003845215,29.0,1.46000003814697,5.0
"InChI=1S/C7H15N3O/c1-6-4-10(8-11)5-7(2)9(6)3/h6-7H,4-5H2,1-3H3",0.517000019550323,0.000712890003342181,3.0,0.0266999993473291,11.0,45.269401550293,26.0,1.78999996185303,1.0
"InChI=1S/C7H15N3O2/c1-2-3-4-5-6-10(9-12)7(8)11/h2-6H2,1H3,(H2,8,11)",2.33899998664856,0.586909234523773,6.0,-0.766099989414215,11.0,39.3918991088867,27.0,1.67999994754791,7.0
"InChI=1S/C7H5N3O3S/c8-7-9-4(3-14-7)5-1-2-6(13-5)10(11)12/h1-3H,(H2,8,9)",1.60199999809265,0.154370412230492,8.0,0.392899990081787,15.0,29.1082000732422,21.0,1.46000003814697,2.0
"InChI=1S/C7H5NO4/c9-7(10)5-1-3-6(4-2-5)8(11)12/h1-4H,(H,9,10)",1.91999995708466,0.0820249617099762,12.0,-0.286399990320206,12.0,10.1050996780396,17.0,1.67999994754791,2.0
"InChI=1S/C7H5NS2/c9-7-8-5-3-1-2-4-6(5)10-7/h1-4H,(H,8,9)",2.52800011634827,1.21352255344391,9.0,1.10160005092621,11.0,16.4850997924805,15.0,1.89999997615814,0.0
"InChI=1S/C7H6N2O4/c1-5-2-3-6(8(10)11)4-7(5)9(12)13/h2-4H,1H3",2.68199992179871,0.301181435585022,12.0,0.548799991607666,13.0,11.273699760437,19.0,1.57000005245209,2.0
"InChI=1S/C7H6N2O4/c1-5-6(8(10)11)3-2-4-7(5)9(12)13/h2-4H,1H3",2.68199992179871,0.301181435585022,12.0,0.548799991607666,13.0,11.273699760437,19.0,1.57000005245209,2.0
"InChI=1S/C7H6N4O3S/c8-10-7-9-4(3-15-7)5-1-2-6(14-5)11(12)13/h1-3H,8H2,(H,9,10)",0.989000022411346,0.391876012086868,15.0,-0.625999987125397,16.0,20.8824996948242,21.0,1.35000002384186,3.0
"InChI=1S/C7H6N6O3/c8-6-10-5(11-7(9)12-6)3-1-2-4(16-3)13(14)15/h1-2H,(H4,8,9,10,11,12)",1.74699997901917,0.246214434504509,8.0,-0.496199995279312,17.0,27.5818004608154,24.0,1.24000000953674,2.0
"InChI=1S/C7H6O3/c8-5-1-2-6-7(3-5)10-4-9-6/h1-3,8H,4H2",0.871999979019165,0.582168996334076,9.0,-0.763000011444092,11.0,10.0367002487183,16.0,1.89999997615814,0.0
"InChI=1S/C7H7FN2O/c1-10(9-11)7-4-2-6(8)3-5-7/h2-5H,1H3",2.01600003242493,0.219211235642433,9.0,0.468199998140335,11.0,15.226300239563,18.0,1.78999996185303,2.0
"InChI=1S/C7H7N3O2/c1-10(9-12)7-4-2-6(8-11)3-5-7/h2-5H,1H3",1.59200000762939,0.00121103995479643,11.0,-0.0348000004887581,12.0,15.7966995239258,19.0,1.67999994754791,3.0
"InChI=1S/C7H7NO/c1-6-4-2-3-5-7(6)8-9/h2-5H,1H3",2.65400004386902,0.382789701223373,8.0,0.61870002746582,9.0,6.94500017166138,16.0,2.00999999046326,1.0
"InChI=1S/C7H7NO2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3",3.21700000762939,0.354501157999039,9.0,0.595399975776672,10.0,8.38790035247803,17.0,1.89999997615814,1.0
"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3",3.00600004196167,0.354501157999039,9.0,0.595399975776672,10.0,8.38790035247803,17.0,1.89999997615814,1.0
"InChI=1S/C7H7NO3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3",2.23900008201599,0.00968256033957005,10.0,-0.0983999967575073,11.0,10.2016000747681,18.0,1.78999996185303,2.0
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",4.38500022888184,0.412164002656937,6.0,0.642000019550323,7.0,5.50209999084473,15.0,2.23000001907349,0.0
"InChI=1S/C7H8N2O/c1-9(8-10)7-5-3-2-4-6-7/h2-6H,1H3",2.26799988746643,0.000132250002934597,9.0,-0.0115000000223517,10.0,14.3537998199463,18.0,1.89999997615814,2.0
"InChI=1S/C7H8N2O3/c1-12-7-3-2-5(9(10)11)4-6(7)8/h2-4H,8H2,1H3",1.20899999141693,0.719612896442413,11.0,-0.848299980163574,12.0,14.4237003326416,20.0,1.67999994754791,2.0
"InChI=1S/C7H8O2/c1-5-2-3-6(8)7(9)4-5/h2-4,8-9H,1H3",1.62199997901917,0.0776179581880569,8.0,-0.278600007295609,9.0,10.6312999725342,17.0,2.00999999046326,0.0
"InChI=1S/C7H8O2/c1-9-7-4-2-6(8)3-5-7/h2-5,8H,1H3",1.38900005817413,0.262246400117874,8.0,-0.512099981307983,9.0,9.8803997039795,17.0,2.00999999046326,1.0
"InChI=1S/C7H9N/c1-6-4-2-3-5-7(6)8/h2-5H,8H2,1H3",2.08899998664856,0.0116424104198813,7.0,-0.107900001108646,8.0,9.72420024871826,17.0,2.11999988555908,0.0
"InChI=1S/C7H9NO/c1-9-7-5-3-2-4-6(7)8/h2-5H,8H2,1H3",1.32200002670288,0.642722904682159,8.0,-0.801699995994568,9.0,11.5378999710083,18.0,2.00999999046326,1.0
"InChI=1S/C7H9NO2S/c1-6-4-2-3-5-7(6)11(8,9)10/h2-5H,1H3,(H2,8,9,10)",1.20299994945526,0.0867302492260933,10.0,-0.29449999332428,11.0,16.6436996459961,20.0,1.78999996185303,1.0
"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",4.9539999961853,0.0941876098513603,6.0,0.30689999461174,8.0,10.3505001068115,18.0,2.33999991416931,1.0
"InChI=1S/C8H10O/c1-7(9)8-5-3-2-4-6-8/h2-7,9H,1H3",2.86899995803833,0.211048364639282,6.0,-0.459399998188019,9.0,11.8612003326416,19.0,2.23000001907349,1.0
"InChI=1S/C8H11N/c1-6-3-4-7(2)8(9)5-6/h3-5H,9H2,1-2H3",2.41199994087219,0.285262823104858,7.0,0.534099996089935,9.0,15.226300239563,20.0,2.23000001907349,0.0
"InChI=1S/C8H11N/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3",2.60599994659424,0.0474368408322334,7.0,0.217800006270409,9.0,14.2913999557495,20.0,2.23000001907349,1.0
"InChI=1S/C8H11N3/c1-11(2)10-9-8-6-4-3-5-7-8/h3-7H,1-2H3",2.15000009536743,0.0130188101902604,9.0,0.114100001752377,11.0,18.6075992584229,22.0,2.00999999046326,2.0
"InChI=1S/C8H11NO/c1-6-3-4-8(10-2)7(9)5-6/h3-5H,9H2,1-2H3",1.64499998092651,0.0255040898919106,8.0,-0.159700006246567,10.0,17.0400009155273,21.0,2.11999988555908,1.0
"InChI=1S/C8H11NO/c1-6-5-7(10-2)3-4-8(6)9/h3-5H,9H2,1-2H3",1.43400001525879,0.0255040898919106,8.0,-0.159700006246567,10.0,17.0400009155273,21.0,2.11999988555908,1.0
"InChI=1S/C8H12F6N2O/c9-7(10,11)3-1-5-16(15-17)6-2-4-8(12,13)14/h1-6H2",4.00699996948242,0.909352958202362,3.0,0.953599989414215,16.0,42.5970993041992,29.0,1.35000002384186,9.0
"InChI=1S/C8H12N2O3/c1-3-8(4-2)5(11)9-7(13)10-6(8)12/h3-4H2,1-2H3,(H2,9,10,11,12,13)",1.42299997806549,0.666998863220215,8.0,-0.816699981689453,13.0,44.8168983459473,25.0,1.78999996185303,2.0
"InChI=1S/C8H12N4O5/c9-7-10-2-12(8(16)11-7)6-5(15)4(14)3(1-13)17-6/h2-6,13-15H,1H2,(H2,9,11,16)",-1.72200000286102,3.01057195663452,4.0,-1.73510003089905,18.0,51.6804008483887,33.0,1.35000002384186,2.0
"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",2.18400001525879,0.434149205684662,7.0,0.658900022506714,14.0,54.185001373291,30.0,1.67999994754791,2.0
"InChI=1S/C8H14ClNS2/c1-4-10(5-2)8(11)12-6-7(3)9/h3-6H2,1-2H3",2.74499988555908,10.0267219543457,3.0,3.16650009155273,11.0,62.7835998535156,26.0,1.89999997615814,6.0
"InChI=1S/C8H14O2/c1-4-5-10-8(9)6-7(2)3/h4,7H,1,5-6H2,2-3H3",2.18600010871887,1.52695453166962,3.0,1.23570001125336,9.0,39.9681015014648,24.0,2.11999988555908,5.0
"InChI=1S/C8H14O4/c1-5-4-8(11-6(2)9)12-7(3)10-5/h5,7-8H,4H2,1-3H3",1.24000000953674,0.00504099996760488,3.0,-0.0710000023245811,12.0,38.7957992553711,26.0,1.89999997615814,2.0
"InChI=1S/C8H15N3O7/c1-11(10-18)8(17)9-4(2-12)6(15)7(16)5(14)3-13/h2,4-7,13-16H,3H2,1H3,(H,9,17)",-3.41100001335144,3.62902498245239,6.0,-1.90499997138977,17.0,57.6123008728027,33.0,1.24000000953674,8.0
"InChI=1S/C8H16N2O3/c1-3-5-6-7-10(9-12)8(11)13-4-2/h3-7H2,1-2H3",2.22900009155273,0.0181980095803738,6.0,-0.134900003671646,12.0,44.2860984802246,29.0,1.78999996185303,8.0
"InChI=1S/C8H18N2O/c1-3-5-7-10(9-11)8-6-4-2/h3-8H2,1-2H3",2.42499995231628,1.29960000514984,3.0,-1.13999998569489,10.0,41.5252990722656,29.0,2.00999999046326,7.0
"InChI=1S/C8H18N2O2/c1-2-3-6-10(9-12)7-4-5-8-11/h11H,2-8H2,1H3",1.08200001716614,2.68959999084473,3.0,-1.63999998569489,11.0,42.9034004211426,30.0,1.89999997615814,8.0
"InChI=1S/C8H5N3O4S/c12-4-9-8-10-5(3-16-8)6-1-2-7(15-6)11(13)14/h1-4H,(H,9,10,12)",1.51699995994568,0.0573123581707478,16.0,0.239399999380112,17.0,22.1271991729736,21.0,1.46000003814697,3.0
"InChI=1S/C8H6N4O4S/c1-4(13)9-8-11-10-7(17-8)5-2-3-6(16-5)12(14)15/h2-3H,1H3,(H,9,11,13)",1.28699994087219,0.101251237094402,16.0,0.318199992179871,18.0,26.1991996765137,23.0,1.35000002384186,3.0
"InChI=1S/C8H6N4O4S/c13-4-9-11-8-10-5(3-17-8)6-1-2-7(16-6)12(14)15/h1-4H,(H,9,13)(H,10,11)",2.51999998092651,0.0327610000967979,17.0,-0.180999994277954,18.0,25.4272003173828,23.0,1.35000002384186,4.0
"InChI=1S/C8H6N4O5/c13-6-4-11(8(14)10-6)9-3-5-1-2-7(17-5)12(15)16/h1-3H,4H2,(H,10,13,14)",0.880999982357025,1.64070475101471,16.0,-1.28090000152588,18.0,32.3368988037109,23.0,1.35000002384186,3.0
"InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2",4.9539999961853,0.500556230545044,8.0,0.707499980926514,8.0,10.1471996307373,16.0,2.33999991416931,1.0
"InChI=1S/C8H8N2O2/c1-10(9-12)8(11)7-5-3-2-4-6-7/h2-6H,1H3",2.46199989318848,0.0182249993085861,11.0,-0.135000005364418,12.0,19.2952995300293,20.0,1.89999997615814,3.0
"InChI=1S/C8H8N4O4/c13-8-9-3-4-11(8)10-5-6-1-2-7(16-6)12(14)15/h1-2,5H,3-4H2,(H,9,13)",1.52999997138977,0.260508149862289,14.0,-0.510399997234344,17.0,32.2709999084473,24.0,1.46000003814697,3.0
"InChI=1S/C8H8O/c1-2-4-7(5-3-1)8-6-9-8/h1-5,8H,6H2",2.75500011444092,0.0372104085981846,6.0,-0.192900002002716,10.0,9.72920036315918,17.0,2.23000001907349,1.0
"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",1.66600000858307,0.28302401304245,10.0,-0.532000005245209,11.0,16.4654006958008,20.0,2.00999999046326,1.0
"InChI=1S/C9H10N4O3S/c1-12(2)11-9-10-6(5-17-9)7-3-4-8(16-7)13(14)15/h3-5H,1-2H3,(H,10,11)",1.76800000667572,0.0350812897086143,15.0,0.187299996614456,18.0,29.889799118042,27.0,1.57000005245209,4.0
"InChI=1S/C9H10N4O4/c1-6-5-12(9(14)11-6)10-4-7-2-3-8(17-7)13(15)16/h2-4,6H,5H2,1H3,(H,11,14)",2.05599999427795,0.167281001806259,14.0,-0.409000009298325,18.0,36.9487991333008,27.0,1.57000005245209,3.0
"InChI=1S/C9H10N4S/c10-7-3-1-6(2-4-7)8-5-14-9(12-8)13-11/h1-5H,10-11H2,(H,12,13)",1.28799998760223,1.38109505176544,14.0,-1.17519998550415,15.0,20.5997009277344,24.0,1.89999997615814,2.0
"InChI=1S/C9H10O2/c1-2-4-8(5-3-1)10-6-9-7-11-9/h1-5,9H,6-7H2",2.20000004768372,0.11249315738678,7.0,-0.335399985313416,12.0,16.0604991912842,21.0,2.23000001907349,3.0
"InChI=1S/C9H11ClN2O/c1-12(2)9(13)11-8-5-3-7(10)4-6-8/h3-6H,1-2H3,(H,11,13)",1.91999995708466,0.103169441223145,10.0,0.321200013160706,13.0,26.9515991210938,24.0,2.00999999046326,3.0
"InChI=1S/C9H11N3O/c13-11-12-6-2-4-9(12)8-3-1-5-10-7-8/h1,3,5,7,9H,2,4,6H2",1.37600004673004,0.530857980251312,6.0,-0.728600025177002,14.0,22.5904006958008,24.0,2.00999999046326,2.0
"InChI=1S/C9H11N3O2/c13-10-12-6-2-4-9(12)8-3-1-5-11(14)7-8/h1,3,5,7,9H,2,4,6H2",0.513999998569489,0.565353631973267,7.0,-0.751900017261505,15.0,24.0333003997803,25.0,1.89999997615814,2.0
"InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3",5.0310001373291,3.70947599411011,6.0,1.92599999904633,9.0,16.5062999725342,21.0,2.45000004768372,0.0
"InChI=1S/C9H12N2O/c1-11(10-12)8-7-9-5-3-2-4-6-9/h2-6H,7-8H2,1H3",3.41300010681152,0.0653824880719185,6.0,0.255699992179871,12.0,23.5177993774414,24.0,2.11999988555908,4.0
"InChI=1S/C9H12N2O2/c1-2-13-8-5-3-7(4-6-8)11-9(10)12/h3-6H,2H2,1H3,(H3,10,11,12)",2.53900003433228,0.0154008101671934,11.0,0.124099999666214,13.0,22.5870990753174,25.0,2.00999999046326,4.0
"InChI=1S/C9H13ClN6/c1-4-12-7-13-6(10)14-8(15-7)16-9(2,3)5-11/h4H2,1-3H3,(H2,12,13,14,15,16)",0.544000029563904,1.40043556690216,4.0,1.18340003490448,16.0,60.3378982543945,33.0,1.67999994754791,3.0
"InChI=1S/C9H13N/c1-6-4-7(2)9(10)8(3)5-6/h4-5H,10H2,1-3H3",2.5239999294281,1.38321125507355,7.0,1.17610001564026,10.0,20.7283992767334,23.0,2.33999991416931,0.0
"InChI=1S/C9H13N/c1-6-4-8(3)9(10)5-7(6)2/h4-5H,10H2,1-3H3",2.73499989509583,1.38321125507355,7.0,1.17610001564026,10.0,20.7283992767334,23.0,2.33999991416931,0.0
"InChI=1S/C9H14N8S3/c10-6-7(17-20-16-6)13-1-2-18-3-5-4-19-9(14-5)15-8(11)12/h4H,1-3H2,(H2,10,16)(H,13,17)(H4,11,12,14,15)",0.998000025749207,0.0278222393244505,9.0,0.166800007224083,21.0,56.238899230957,34.0,1.24000000953674,8.0
"InChI=1S/C9H14O/c1-7-4-8(10)6-9(2,3)5-7/h4H,5-6H2,1-3H3",1.98199999332428,3.79821109771729,4.0,1.94889998435974,10.0,42.6464004516602,24.0,2.33999991416931,0.0
"InChI=1S/C9H15Br6O4P/c10-1-7(13)4-17-20(16,18-5-8(14)2-11)19-6-9(15)3-12/h7-9H,1-6H2",5.55000019073486,26.5482559204102,5.0,5.15250015258789,19.0,101.070198059082,35.0,1.24000000953674,12.0
"InChI=1S/C9H15Cl6O4P/c10-1-7(2-11)17-20(16,18-8(3-12)4-13)19-9(5-14)6-15/h7-9H,1-6H2",4.01100015640259,18.3655109405518,5.0,4.28550004959106,19.0,83.1691970825195,35.0,1.24000000953674,12.0
"InChI=1S/C9H16ClN3O7/c10-1-2-13(12-19)9(18)11-5-7(16)6(15)4(3-14)20-8(5)17/h4-8,14-17H,1-3H2,(H,11,18)",-1.57200002670288,1.15498006343842,6.0,-1.07469999790192,20.0,65.4400024414062,36.0,1.24000000953674,6.0
"InChI=1S/C9H17NO2/c10-7-9(6-8(11)12)4-2-1-3-5-9/h1-7,10H2,(H,11,12)",1.39100003242493,4.21193552017212,3.0,-2.05229997634888,12.0,41.7888984680176,29.0,2.11999988555908,3.0
"InChI=1S/C9H18N3OP/c1-7-4-10(7)14(13,11-5-8(11)2)12-6-9(12)3/h7-9H,4-6H2,1-3H3",0.188999995589256,2.86387920379639,5.0,-1.69229996204376,16.0,56.4845008850098,32.0,1.89999997615814,3.0
